,m,n,pyearth,earth,time,forward_iterations,rsq
73,2000,10,1,0,0.106435060501,4,0.996593522847
74,2000,10,0,1,0.179,10,0.140903087226
75,2000,10,1,0,0.125832796097,4,0.133381525396
76,2000,10,0,1,0.078,5,0.994438958494
77,2000,10,1,0,0.129967212677,4,0.991245320371
78,2000,10,0,1,0.195,9,0.951259496059
79,2000,10,1,0,0.130247116089,4,0.790121849164
80,2500,10,0,1,0.233,8,0.992099723668
81,2500,10,1,0,0.151365041733,4,0.824511099219
82,2500,10,0,1,0.231,8,0.981125463949
83,2500,10,1,0,0.151349067688,4,0.686459739236
84,2500,10,0,1,0.142,5,0.990766728917
85,2500,10,1,0,0.151497840881,4,0.977143875355
86,2500,10,0,1,0.089,4,0.99399481713
87,2500,10,1,0,0.219691991806,5,0.993599583707
88,2500,10,0,1,0.231,9,0.998665692613
89,2500,10,1,0,0.148578882217,4,0.972217289684
90,5000,10,0,1,0.494,9,0.960276275611
91,5000,10,1,0,0.285221099854,4,0.719439803099
92,5000,10,0,1,0.249,6,0.989909835649
93,5000,10,1,0,0.294863939285,4,0.960011088095
94,5000,10,0,1,0.38,8,0.967090014566
95,5000,10,1,0,0.284691095352,4,0.925397279687
96,5000,10,0,1,0.48,10,0.904354935934
97,5000,10,1,0,0.291049003601,4,0.575293729883
98,5000,10,0,1,0.127,4,0.99305286013
99,5000,10,1,0,0.281600952148,4,0.993988780469
100,100,20,0,1,0.075,17,0.532543125438
101,100,20,1,0,0.133157014847,6,0.192466889657
102,100,20,0,1,0.08,19,0.985676991651
103,100,20,1,0,0.0988268852234,5,0.807507537079
104,100,20,0,1,0.073,18,0.924293622032
105,100,20,1,0,0.0788259506226,4,0.563341900878
106,100,20,0,1,0.008,2,0.996583386668
107,100,20,1,0,0.0354020595551,3,0.997343905143
108,100,20,0,1,0.073,18,0.995521655772
109,100,20,1,0,0.122112989426,6,0.913764473131
110,200,20,0,1,0.11,14,0.996890144183
111,200,20,1,0,0.113284111023,5,0.731725216286
112,200,20,0,1,0.106,13,0.989826496508
113,200,20,1,0,0.0807030200958,4,0.842409575416
114,200,20,0,1,0.154,19,0.972440781303
115,200,20,1,0,0.149826049805,6,0.793901974894
116,200,20,0,1,0.019,4,0.995564009313
117,200,20,1,0,0.119436979294,5,0.995572061082
118,200,20,0,1,0.159,20,0.958461638518
119,200,20,1,0,0.0881240367889,5,0.589509011144
120,300,20,0,1,0.216,19,0.959839256625
121,300,20,1,0,0.141283988953,5,0.738557856998
122,300,20,0,1,0.027,5,0.994557723772
123,300,20,1,0,0.152979850769,5,0.994399535722
124,300,20,0,1,0.053,8,0.998710457239
