,m,n,pyearth,earth,time,forward_iterations,rsq
906,300,400,0,1,0.497,2,0.994626788996
907,300,400,1,0,1.09904503822,3,1.0
908,300,400,0,1,0.656,4,0.996369636484
909,300,400,1,0,1.10039401054,3,1.0
910,400,400,0,1,0.801,3,0.996132409075
911,400,400,1,0,1.27721095085,3,1.0
912,400,400,0,1,0.866,3,0.998240968483
913,400,400,1,0,1.26150679588,3,1.0
914,400,400,0,1,0.867,3,0.998547015286
915,400,400,1,0,1.29988098145,3,1.0
916,400,400,0,1,1.011,4,0.998947874652
917,400,400,1,0,1.26610779762,3,1.0
918,400,400,0,1,0.84,4,0.99444845751
919,400,400,1,0,1.26122403145,3,1.0
920,500,400,0,1,1.026,3,0.997705098894
921,500,400,1,0,1.43965911865,3,1.0
922,500,400,0,1,1.026,4,0.994821458792
923,500,400,1,0,1.43898487091,3,1.0
924,500,400,0,1,1.054,3,0.99753411202
925,500,400,1,0,1.4343559742,3,1.0
926,500,400,0,1,1.008,3,0.998326765113
927,500,400,1,0,1.4475030899,3,1.0
928,500,400,0,1,1.023,3,0.997317988508
929,500,400,1,0,1.44806098938,3,1.0
930,1000,400,0,1,1.522,3,0.994096262705
931,1000,400,1,0,2.27530002594,3,1.0
932,1000,400,0,1,1.473,3,0.99486972292
933,1000,400,1,0,2.28909707069,3,1.0
934,1000,400,0,1,1.506,3,0.994904333684
935,1000,400,1,0,2.27814793587,3,1.0
936,1000,400,0,1,1.823,3,0.997059797767
937,1000,400,1,0,2.27185893059,3,1.0
938,1000,400,0,1,2.161,4,0.998243378286
939,1000,400,1,0,2.33487296104,3,1.0
940,1500,400,0,1,3.234,4,0.997714738198
941,1500,400,1,0,3.16694688797,3,1.0
942,1500,400,0,1,1.753,2,0.993538948199
943,1500,400,1,0,3.19844412804,3,1.0
944,1500,400,0,1,2.598,3,0.996530621457
945,1500,400,1,0,3.12749695778,3,1.0
946,1500,400,0,1,2.071,3,0.994577054941
947,1500,400,1,0,3.14074587822,3,1.0
948,1500,400,0,1,3.127,4,0.997169473417
949,1500,400,1,0,3.12464904785,3,1.0
950,2000,400,0,1,4.264,4,0.997787262887
951,2000,400,1,0,3.98214197159,3,1.0
952,2000,400,0,1,3.387,3,0.997289882715
953,2000,400,1,0,3.99333906174,3,1.0
954,2000,400,0,1,3.317,3,0.996102968347
955,2000,400,1,0,4.04337096214,3,1.0
956,2000,400,0,1,3.391,3,0.997374376351
957,2000,400,1,0,3.99835205078,3,1.0
958,2000,400,0,1,3.4,3,0.997552281461
959,2000,400,1,0,4.00095891953,3,1.0
960,2500,400,0,1,4.32,3,0.997633380207
961,2500,400,1,0,4.91736102104,3,1.0
962,2500,400,0,1,3.346,3,0.994050108456
963,2500,400,1,0,4.86414217949,3,1.0
964,2500,400,0,1,4.319,3,0.996205734592
965,2500,400,1,0,4.88350391388,3,1.0
966,2500,400,0,1,5.331,4,0.997953941066
967,2500,400,1,0,4.87646102905,3,1.0
968,2500,400,0,1,4.27,3,0.997448112037
969,2500,400,1,0,4.97587299347,3,1.0
970,5000,400,0,1,9.03,3,0.996529901046
971,5000,400,1,0,10.0010871887,3,1.0
972,5000,400,0,1,8.656,3,0.996150401744
973,5000,400,1,0,9.7260620594,3,1.0
974,5000,400,0,1,8.943,3,0.996033923111
975,5000,400,1,0,9.84578704834,3,1.0
976,5000,400,0,1,11.545,4,0.996261226626
977,5000,400,1,0,9.82592105865,3,1.0
978,5000,400,0,1,8.78,3,0.996924451515
979,5000,400,1,0,9.95183300972,3,1.0
980,10000,400,0,1,22.932,3,0.997230166955
981,10000,400,1,0,26.2662940025,3,1.0
982,10000,400,0,1,21.321,3,0.9962482477
983,10000,400,1,0,26.4528608322,3,1.0
984,10000,400,0,1,22.463,3,0.996977251282
985,10000,400,1,0,26.4897201061,3,1.0
986,10000,400,0,1,21.34,3,0.995375936848
987,10000,400,1,0,26.3284330368,3,1.0
988,10000,400,0,1,22.493,3,0.996557299845
989,10000,400,1,0,27.0402309895,3,1.0
990,100,600,0,1,0.664,5,0.994776442413
991,100,600,1,0,1.13196706772,3,1.0
992,100,600,0,1,0.645,5,0.996493672272
993,100,600,1,0,1.12172889709,3,1.0
994,100,600,0,1,0.702,5,0.997019860503
995,100,600,1,0,1.12609100342,3,1.0
996,100,600,0,1,0.62,4,0.996626374755
997,100,600,1,0,1.12476491928,3,1.0
998,100,600,0,1,0.66,5,0.997023616373
999,100,600,1,0,1.12822198868,3,1.0
1000,200,600,0,1,0.978,5,0.998655260262
1001,200,600,1,0,1.37338495255,3,1.0
1002,200,600,0,1,0.858,5,0.996093830148
1003,200,600,1,0,1.3683180809,3,1.0
1004,200,600,0,1,0.887,4,0.996810120459
1005,200,600,1,0,1.376693964,3,1.0
1006,200,600,0,1,0.77,3,0.996403302877
1007,200,600,1,0,1.38002300262,3,1.0
1008,200,600,0,1,0.803,3,0.997137043068
1009,200,600,1,0,1.36938405037,3,1.0
1010,300,600,0,1,1.106,4,0.994070609555
1011,300,600,1,0,1.63040089607,3,1.0
1012,300,600,0,1,0.85,2,0.995829109927
1013,300,600,1,0,1.65462899208,3,1.0
1014,300,600,0,1,1.112,4,0.996327706761
1015,300,600,1,0,1.63275718689,3,1.0
1016,300,600,0,1,1.107,4,0.995388960103
1017,300,600,1,0,1.63981389999,3,1.0
1018,300,600,0,1,1.085,4,0.997737507916
1019,300,600,1,0,1.63609814644,3,1.0
1020,400,600,0,1,1.205,3,0.995632256659
1021,400,600,1,0,1.91187405586,3,1.0
1022,400,600,0,1,1.564,5,0.997955443718
1023,400,600,1,0,1.89284706116,3,1.0
1024,400,600,0,1,1.364,4,0.998135502049
1025,400,600,1,0,1.90055012703,3,1.0
1026,400,600,0,1,1.368,4,0.995474612681
1027,400,600,1,0,1.89617609978,3,1.0
1028,400,600,0,1,1.323,4,0.997482490132
1029,400,600,1,0,1.9018740654,3,1.0
1030,500,600,0,1,1.855,4,0.998113233034
1031,500,600,1,0,2.16073393822,3,1.0
1032,500,600,0,1,1.148,2,0.994448343346
1033,500,600,1,0,2.15231704712,3,1.0
1034,500,600,0,1,1.325,3,0.996335074661
1035,500,600,1,0,2.15730500221,3,1.0
1036,500,600,0,1,1.574,4,0.99909447943
1037,500,600,1,0,2.15266489983,3,1.0
1038,500,600,0,1,1.832,5,0.997466788043
1039,500,600,1,0,2.14771509171,3,1.0
1040,1000,600,0,1,3.377,4,0.998055493075
1041,1000,600,1,0,3.42099714279,3,1.0
1042,1000,600,0,1,3.283,4,0.998385206086
1043,1000,600,1,0,3.41861987114,3,1.0
1044,1000,600,0,1,2.8,3,0.997487696711
1045,1000,600,1,0,3.42677998543,3,1.0
1046,1000,600,0,1,2.657,4,0.996276733564
1047,1000,600,1,0,3.40756607056,3,1.0
1048,1000,600,0,1,3.275,5,0.997793548787
1049,1000,600,1,0,3.40752315521,3,1.0
1050,1500,600,0,1,3.23,3,0.994948061616
1051,1500,600,1,0,4.69290709496,3,1.0
1052,1500,600,0,1,3.835,3,0.997606221439
1053,1500,600,1,0,4.77640986443,3,1.0
1054,1500,600,0,1,3.86,3,0.998150314747
1055,1500,600,1,0,4.81162977219,3,1.0
1056,1500,600,0,1,3.837,3,0.996354052108
1057,1500,600,1,0,4.68931913376,3,1.0
1058,1500,600,0,1,4.67,4,0.996896810427
1059,1500,600,1,0,4.71044516563,3,1.0
1060,2000,600,0,1,6.412,4,0.997784722002
1061,2000,600,1,0,6.01399302483,3,1.0
1062,2000,600,0,1,4.15,3,0.994354678976
1063,2000,600,1,0,5.96649980545,3,1.0
1064,2000,600,0,1,5.117,3,0.997670970955
1065,2000,600,1,0,5.9753639698,3,1.0
1066,2000,600,0,1,5.252,3,0.997193906166
1067,2000,600,1,0,5.95326280594,3,1.0
1068,2000,600,0,1,5.161,3,0.99722977839
1069,2000,600,1,0,5.98847413063,3,1.0
1070,2500,600,0,1,6.435,3,0.996544834518
1071,2500,600,1,0,7.37681102753,3,1.0
1072,2500,600,0,1,6.42,3,0.996723700532
1073,2500,600,1,0,7.36121892929,3,1.0
1074,2500,600,0,1,7.998,4,0.99769682609
1075,2500,600,1,0,7.32551813126,3,1.0
1076,2500,600,0,1,6.511,3,0.99740662379
1077,2500,600,1,0,7.37177491188,3,1.0
1078,2500,600,0,1,6.396,3,0.9970229455
1079,2500,600,1,0,7.31469798088,3,1.0
1080,5000,600,0,1,10.443,3,0.993794913272
1081,5000,600,1,0,14.6362280846,3,1.0
1082,5000,600,0,1,10.297,3,0.993877171104
1083,5000,600,1,0,14.488465786,3,1.0
1084,5000,600,0,1,12.917,3,0.996072643249
1085,5000,600,1,0,15.1236541271,3,1.0
1086,5000,600,0,1,13.373,3,0.996413872428
1087,5000,600,1,0,14.6699581146,3,1.0
1088,5000,600,0,1,13.207,3,0.996834219514
1089,5000,600,1,0,14.6124851704,3,1.0
1090,10000,600,0,1,32.187,3,0.9960649993
1091,10000,600,1,0,39.4940879345,3,1.0
1092,10000,600,0,1,32.169,3,0.995827974087
1093,10000,600,1,0,38.5205819607,3,1.0
1094,10000,600,0,1,24.946,3,0.993374568812
1095,10000,600,1,0,38.5169019699,3,1.0
1096,10000,600,0,1,34.063,3,0.995944593658
1097,10000,600,1,0,38.3739020824,3,1.0
1098,10000,600,0,1,32.118,3,0.995944879293
1099,10000,600,1,0,38.3584909439,3,1.0
1100,100,1000,0,1,1.106,4,0.997730294403
1101,100,1000,1,0,1.86258506775,3,1.0
1102,100,1000,0,1,1.114,5,0.996808181489
1103,100,1000,1,0,1.85889101028,3,1.0
1104,100,1000,0,1,1.136,5,0.996843948719
1105,100,1000,1,0,1.87030792236,3,1.0
1106,100,1000,0,1,1.109,5,0.996674645806
1107,100,1000,1,0,1.86718297005,3,1.0
1108,100,1000,0,1,1.136,4,0.997095770207
1109,100,1000,1,0,1.85911607742,3,1.0
1110,200,1000,0,1,1.576,4,0.997082741241
1111,200,1000,1,0,2.29667806625,3,1.0
1112,200,1000,0,1,1.281,3,0.99387069331
1113,200,1000,1,0,2.30101490021,3,1.0
1114,200,1000,0,1,1.611,4,0.997979860123
1115,200,1000,1,0,2.29887104034,3,1.0
1116,200,1000,0,1,1.644,4,0.997000307435
1117,200,1000,1,0,2.27726793289,3,1.0
1118,200,1000,0,1,1.491,4,0.995557585297
1119,200,1000,1,0,2.29235506058,3,1.0
1120,300,1000,0,1,2.017,4,0.997057329838
1121,300,1000,1,0,2.76185512543,3,1.0
1122,300,1000,0,1,2.039,4,0.997612784163
1123,300,1000,1,0,2.728536129,3,1.0
1124,300,1000,0,1,2.234,5,0.998159447929
1125,300,1000,1,0,2.73055005074,3,1.0
1126,300,1000,0,1,1.744,3,0.995343720532
1127,300,1000,1,0,2.7165851593,3,1.0
1128,300,1000,0,1,2.237,4,0.998849446068
1129,300,1000,1,0,2.7227730751,3,1.0
1130,400,1000,0,1,2.286,4,0.997964590279
1131,400,1000,1,0,3.17790198326,3,1.0
1132,400,1000,0,1,2.815,5,0.998274551676
1133,400,1000,1,0,3.16600704193,3,1.0
1134,400,1000,0,1,2.675,4,0.998497919764
1135,400,1000,1,0,3.15769982338,3,1.0
1136,400,1000,0,1,2.301,3,0.997104814681
1137,400,1000,1,0,3.17810583115,3,1.0
1138,400,1000,0,1,2.741,5,0.998608619588
1139,400,1000,1,0,3.14525294304,3,1.0
1140,500,1000,0,1,2.754,4,0.997161520961
1141,500,1000,1,0,3.57068586349,3,1.0
1142,500,1000,0,1,1.964,2,0.994334153427
1143,500,1000,1,0,3.57802510262,3,1.0
1144,500,1000,0,1,3.101,5,0.998085970093
1145,500,1000,1,0,3.5817489624,3,1.0
1146,500,1000,0,1,1.959,2,0.99436809923
1147,500,1000,1,0,3.55608487129,3,1.0
1148,500,1000,0,1,3.135,4,0.99885943538
1149,500,1000,1,0,3.59846591949,3,1.0
1150,1000,1000,0,1,3.975,3,0.993956790498
1151,1000,1000,1,0,5.70213198662,3,1.0
1152,1000,1000,0,1,5.51,5,0.997654085699
1153,1000,1000,1,0,6.43173599243,3,1.0
1154,1000,1000,0,1,5.524,4,0.998003545972
1155,1000,1000,1,0,5.7240960598,3,1.0
1156,1000,1000,0,1,4.538,3,0.997533850765
1157,1000,1000,1,0,5.66936707497,3,1.0
1158,1000,1000,0,1,3.754,3,0.994684639441
1159,1000,1000,1,0,6.42467093468,3,1.0
1160,1500,1000,0,1,8.037,4,0.998145987924
1161,1500,1000,1,0,7.78196716309,3,1.0
1162,1500,1000,0,1,6.396,3,0.996765611383
1163,1500,1000,1,0,7.88046908379,3,1.0
1164,1500,1000,0,1,6.525,3,0.997263940742
1165,1500,1000,1,0,7.82911205292,3,1.0
1166,1500,1000,0,1,6.495,3,0.997079244503
1167,1500,1000,1,0,7.91607904434,3,1.0
1168,1500,1000,0,1,6.495,3,0.997634968318
1169,1500,1000,1,0,7.93744397163,3,1.0
1170,2000,1000,0,1,10.625,4,0.997802176467
1171,2000,1000,1,0,10.4096829891,3,1.0
1172,2000,1000,0,1,6.833,3,0.993653599259
1173,2000,1000,1,0,10.0650200844,3,1.0
1174,2000,1000,0,1,8.534,3,0.996877881449
1175,2000,1000,1,0,10.8526260853,3,1.0
1176,2000,1000,0,1,10.529,4,0.998351429027
1177,2000,1000,1,0,9.98110103607,3,1.0
1178,2000,1000,0,1,6.848,3,0.994155907203
1179,2000,1000,1,0,10.8633739948,3,1.0
1180,2500,1000,0,1,10.746,3,0.996812686669
1181,2500,1000,1,0,12.4241139889,3,1.0
1182,2500,1000,0,1,8.458,3,0.994496184221
1183,2500,1000,1,0,12.4339430332,3,1.0
1184,2500,1000,0,1,8.494,3,0.993767829478
1185,2500,1000,1,0,12.177437067,3,1.0
1186,2500,1000,0,1,11.039,3,0.996619504624
1187,2500,1000,1,0,13.2302260399,3,1.0
1188,2500,1000,0,1,10.62,3,0.996205279635
1189,2500,1000,1,0,13.1552600861,3,1.0
1190,5000,1000,0,1,24.555,3,0.997321905418
1191,5000,1000,1,0,30.0023269653,3,1.0
1192,5000,1000,0,1,21.682,3,0.996332198663
1193,5000,1000,1,0,28.4687280655,3,1.0
1194,5000,1000,0,1,24.504,3,0.996287895749
1195,5000,1000,1,0,28.5136530399,3,1.0
1196,5000,1000,0,1,25.254,3,0.995728655774
1197,5000,1000,1,0,25.3144450188,3,1.0
1198,5000,1000,0,1,19.202,3,0.992838461295
1199,5000,1000,1,0,25.292484045,3,1.0
1200,10000,1000,0,1,58.89,3,0.995878368276
1201,10000,1000,1,0,72.0838367939,3,1.0
1202,10000,1000,0,1,69.053,3,0.996112730919
1203,10000,1000,1,0,70.7549510002,3,1.0
1204,10000,1000,0,1,97.794,3,0.996097677524
1205,10000,1000,1,0,72.9400160313,3,1.0
1206,10000,1000,0,1,86.641,3,0.995261006352
1207,10000,1000,1,0,76.5227370262,3,1.0
1208,10000,1000,0,1,74.381,3,0.994062790775
1209,10000,1000,1,0,70.3029661179,3,1.0
